,possession,fouls,shots,shotsongoal,offtarget,cornerkicks,yellowcards,headtheball,headsuccess,saves,blocked,tackles,dribbles,throwins,pass,passsuccess
Villarreal_5465,55,16,15,9,3,5,1,40,23,2,3,19,4,14,474,78
GranadaCF_5465,48,19,13,3,6,3,3,46,20,3,4,26,9,27,371,73
Elche_5465,48,21,9,3,4,5,2,33,19,8,2,39,11,23,303,67
AthleticBilbao_5465,57,12,4,2,2,3,3,53,27,0,None,25,7,47,473,70
RealMadrid_5510,57,9,14,4,6,4,3,24,12,2,4,27,24,16,518,86
AtleticoMadrid_5478,58,6,13,5,6,7,2,47,25,3,2,33,4,18,565,85
Sevilla_5478,50,28,10,4,6,1,4,33,17,2,0,29,9,15,413,75
Elche_5478,49,15,18,8,7,6,4,34,16,3,3,19,4,19,401,75
DeportivoLaCoruna_5478,44,20,8,4,3,5,1,47,16,4,1,35,5,27,325,64
Malaga_5478,63,19,14,6,4,7,4,28,12,2,4,35,7,34,391,78
Getafe_5479,38,23,12,4,3,6,4,29,12,5,5,31,12,25,260,73
Valencia_5479,40,24,11,3,5,3,6,33,18,7,3,43,7,7,296,71
RCDEspanyol_5479,59,9,15,6,7,6,1,46,26,4,2,39,2,31,432,71
RealSociedad_5479,31,21,6,1,3,6,5,18,11,4,2,32,5,19,250,59
Cordoba_5480,40,22,5,3,2,0,2,41,20,1,0,27,7,14,363,74
Levante_5484,46,22,9,0,6,4,4,56,35,6,3,24,10,33,363,65
RealMadrid_5485,55,11,18,5,9,7,1,17,9,4,4,25,17,16,519,89
Malaga_5485,51,6,13,6,5,5,4,30,15,3,2,39,8,25,400,76
CeltaVigo_5485,60,20,14,4,7,11,3,55,30,1,3,36,9,33,490,80
Eibar_5485,49,19,12,5,2,2,2,35,15,2,5,27,4,19,426,71
Almeria_5486,50,16,19,6,8,5,1,36,23,4,5,16,9,35,322,74
AthleticBilbao_5486,62,7,13,3,8,10,2,61,31,3,2,43,6,27,498,72
GranadaCF_5486,58,9,20,3,12,11,2,41,20,4,5,15,11,28,415,78
FCBarcelona_5486,64,16,17,7,6,1,3,25,14,2,4,24,26,23,589,86
RayoVallecano_5487,67,10,21,4,10,6,3,35,12,3,7,22,9,41,567,84
Cordoba_5491,54,18,14,5,7,2,6,25,15,0,2,23,11,24,475,81
RealSociedad_5492,52,12,10,2,4,8,0,51,25,3,4,42,9,30,413,75
Valencia_5492,65,14,15,8,5,8,2,28,17,0,2,28,7,22,497,86
Villarreal_5492,48,15,19,6,7,9,2,59,34,5,6,22,12,18,425,70
RCDEspanyol_5492,58,9,15,3,8,9,3,41,18,2,4,26,7,22,409,69
Getafe_5493,36,19,6,0,5,7,2,17,5,6,1,34,16,13,330,79
AtleticoMadrid_5493,60,17,12,3,4,3,3,32,20,1,5,42,8,41,476,81
DeportivoLaCoruna_5493,37,14,7,2,4,2,2,13,9,3,1,46,8,13,325,72
Elche_5493,55,18,15,6,6,3,4,39,20,2,3,26,1,17,504,83
Sevilla_5493,52,14,10,7,2,3,4,28,14,2,1,30,12,33,403,73
Cordoba_5499,39,15,16,4,8,3,3,26,13,2,4,37,13,21,273,69
Elche_5499,35,18,6,3,2,2,7,12,5,2,1,31,7,14,261,71
AtleticoMadrid_5499,39,15,12,5,6,8,1,36,22,2,1,36,8,24,270,65
RealSociedad_5499,56,6,19,4,11,9,2,24,16,4,4,24,10,24,462,79
Villarreal_5499,55,12,15,4,7,6,0,31,14,1,4,25,5,28,477,81
DeportivoLaCoruna_5500,49,18,13,7,5,7,3,33,13,0,1,57,5,28,371,73
AthleticBilbao_5500,50,16,11,5,3,8,0,64,31,2,3,26,10,35,406,62
RCDEspanyol_5500,56,16,18,9,7,9,2,29,14,1,2,31,5,33,379,78
Valencia_5500,39,23,13,8,3,3,6,20,13,5,2,48,12,11,306,74
Getafe_5501,50,9,13,6,6,6,2,48,24,1,1,32,9,26,340,66
RayoVallecano_5505,57,14,11,4,4,10,3,42,17,4,3,14,11,40,367,76
RealMadrid_5506,57,8,26,11,9,10,3,23,10,1,6,22,13,15,609,88
Eibar_5506,48,14,11,3,6,6,3,61,32,2,2,25,7,26,288,46
GranadaCF_5506,63,14,14,2,6,12,4,40,24,1,6,30,9,23,442,83
CeltaVigo_5506,60,10,19,9,7,8,2,61,40,3,3,26,17,26,571,81
Levante_5507,52,17,10,4,3,5,2,38,13,3,3,20,8,39,387,69
Almeria_5507,51,18,12,7,4,6,5,34,15,7,1,38,5,29,342,66
Sevilla_5507,64,20,22,7,13,None,None,40,17,0,2,26,7,26,527,77
FCBarcelona_5507,66,10,19,7,8,8,1,17,6,1,4,16,12,18,701,89
Malaga_5508,47,19,13,6,5,5,5,37,15,3,2,34,7,28,341,75
DeportivoLaCoruna_5512,56,12,15,5,7,5,2,54,32,2,3,22,6,31,535,77
AtleticoMadrid_5513,48,16,17,8,7,2,5,36,23,1,2,42,10,29,370,77
Villarreal_5513,44,12,9,6,1,5,2,34,17,3,2,31,7,26,371,72
Levante_5513,40,20,11,6,3,2,2,35,17,2,2,27,7,22,289,68
RealSociedad_5513,50,17,7,3,3,2,5,45,27,2,1,29,10,23,390,72
Cordoba_5514,54,15,14,7,5,6,2,37,17,0,2,30,8,24,324,71
Getafe_5514,52,6,18,8,7,9,1,46,24,1,3,22,7,22,371,70
RCDEspanyol_5514,49,22,9,3,2,7,5,49,24,3,4,15,6,34,308,68
AthleticBilbao_5514,32,15,15,6,4,4,3,23,4,6,5,41,5,19,280,64
Elche_5515,47,21,18,5,9,5,2,30,11,3,4,27,8,26,289,67
Almeria_5519,42,21,9,4,4,6,5,38,19,1,1,18,7,20,309,65
Sevilla_5520,68,15,18,6,7,8,0,27,13,3,5,24,9,20,560,87
RealMadrid_5520,57,12,17,6,8,6,2,26,12,4,3,23,12,17,558,89
GranadaCF_5520,47,16,11,4,7,4,4,35,21,0,0,18,8,22,339,70
Malaga_5520,66,12,17,5,5,10,3,34,20,0,7,30,7,35,460,78
Valencia_5521,54,16,13,3,10,7,3,24,10,1,0,29,6,25,446,83
FCBarcelona_5521,70,6,18,10,6,3,1,20,14,1,2,27,14,16,758,89
RayoVallecano_5521,52,12,13,7,4,5,2,49,25,2,2,33,11,38,389,67
CeltaVigo_5521,60,4,14,3,7,9,0,40,14,5,4,31,24,17,710,85
Eibar_5522,54,13,18,7,7,5,3,43,25,1,4,22,10,31,404,71
Getafe_5526,46,15,10,4,4,2,3,35,19,6,2,23,12,20,424,76
FCBarcelona_5527,67,9,11,5,4,11,4,33,18,2,2,31,17,25,622,88
Cordoba_5527,44,17,11,4,6,6,1,59,30,5,1,44,8,23,335,71
AtleticoMadrid_5527,54,13,9,6,3,8,3,47,30,1,0,38,8,23,450,73
DeportivoLaCoruna_5527,51,17,14,4,7,4,4,41,21,3,3,38,10,26,354,66
RealSociedad_5528,50,16,17,8,6,5,5,54,25,2,3,15,3,26,360,72
AthleticBilbao_5528,53,17,19,6,5,11,3,64,26,1,8,24,6,30,368,64
Villarreal_5528,59,5,21,6,9,8,2,27,5,1,6,15,8,23,560,82
Elche_5528,40,17,4,1,1,1,4,22,10,3,2,48,4,9,365,74
Levante_5529,62,18,9,4,4,7,3,34,17,3,1,23,8,34,411,76
RCDEspanyol_5533,44,22,12,4,6,2,4,34,17,4,2,22,5,23,373,69
GranadaCF_5534,40,18,10,4,4,4,1,18,9,6,2,30,9,24,227,69
RayoVallecano_5534,63,15,13,7,4,5,2,40,18,1,2,20,5,23,543,87
Almeria_5534,38,13,10,3,5,7,6,30,10,9,2,20,6,20,230,66
Malaga_5534,51,11,16,6,5,6,3,23,10,4,5,29,7,23,387,75
Valencia_5535,47,14,19,3,12,9,2,37,21,0,4,23,4,19,366,77
Eibar_5535,55,16,6,2,4,5,3,50,26,7,0,27,6,38,407,66
Sevilla_5535,63,13,13,4,7,7,4,49,20,2,2,29,8,31,536,77
RealMadrid_5535,63,7,25,7,17,10,2,30,20,3,1,16,12,36,491,86
CeltaVigo_5536,48,16,11,5,5,6,5,33,16,0,1,31,10,22,455,79
Levante_5540,55,11,12,4,4,6,4,39,23,2,4,25,10,24,397,73
DeportivoLaCoruna_5541,49,12,15,5,6,5,2,24,8,3,4,33,9,13,402,78
AthleticBilbao_5541,36,17,6,2,2,1,3,36,17,2,2,43,14,18,321,70
Elche_5541,57,13,15,4,4,6,3,49,16,2,7,25,7,15,439,77
GranadaCF_5541,59,11,14,3,8,8,4,46,21,1,3,29,15,29,334,70
FCBarcelona_5542,58,13,19,12,5,4,3,16,13,2,2,28,12,30,490,85
RealSociedad_5542,52,13,10,4,4,6,2,50,27,4,2,23,4,28,389,73
Villarreal_5542,43,9,12,8,4,3,0,30,20,3,1,21,10,23,413,74
AtleticoMadrid_5542,48,22,8,3,3,6,5,63,35,1,2,27,10,36,293,70
Cordoba_5543,56,11,18,4,10,5,3,37,19,6,4,27,17,16,445,78
Valencia_5547,50,12,16,8,6,5,1,35,20,2,2,28,12,24,423,78
RCDEspanyol_5548,49,33,7,1,6,6,3,64,29,6,0,13,8,18,349,77
Eibar_5548,30,14,13,2,5,6,1,21,9,2,6,35,7,24,299,66
RayoVallecano_5548,62,15,16,8,5,6,3,23,13,2,3,27,7,38,428,78
CeltaVigo_5548,64,14,16,5,7,8,3,26,9,2,4,29,11,13,537,83
Almeria_5549,39,16,10,2,7,4,5,23,10,7,1,15,5,18,246,66
Malaga_5549,58,11,19,6,8,2,0,26,16,2,5,43,10,31,504,81
Sevilla_5549,54,13,12,4,7,5,2,33,15,3,1,31,12,18,465,82
RealMadrid_5549,64,9,22,6,12,10,2,29,20,0,4,26,11,27,684,90
Getafe_5550,47,15,14,5,5,6,4,44,20,3,4,32,8,32,364,70
Elche_5554,51,12,7,1,1,4,1,34,16,2,5,22,6,31,443,76
AtleticoMadrid_5555,55,10,15,6,8,10,2,29,18,1,1,35,5,21,476,80
RayoVallecano_5555,53,20,11,2,5,7,8,50,24,2,4,31,4,38,324,69
Levante_5555,36,17,9,3,5,5,4,29,14,4,1,33,12,25,306,69
GranadaCF_5555,66,14,17,4,9,7,4,45,19,1,4,24,15,34,472,83
AthleticBilbao_5555,58,8,19,6,7,9,2,44,22,1,6,19,5,31,382,76
DeportivoLaCoruna_5556,55,10,14,1,9,2,4,37,19,2,4,34,3,32,495,76
Villarreal_5556,61,11,23,5,11,8,2,40,18,3,7,12,9,18,444,81
RealSociedad_5556,69,9,19,3,11,9,1,39,23,5,5,29,12,27,583,85
FCBarcelona_5556,52,9,17,5,9,7,5,18,6,3,3,43,19,12,503,87
Eibar_5568,42,15,12,4,6,4,5,57,29,6,2,27,4,29,336,66
Sevilla_5569,47,17,9,5,1,6,3,40,16,2,3,28,11,26,394,76
Cordoba_5569,58,12,11,2,6,3,2,55,25,2,3,18,13,33,560,82
Almeria_5569,42,18,9,3,4,7,5,42,22,1,2,28,5,18,281,72
Malaga_5569,53,17,13,6,2,12,4,34,11,2,5,26,12,30,378,79
RealMadrid_5570,62,6,29,11,13,10,1,15,12,5,5,19,13,22,521,89
Valencia_5570,55,14,13,3,7,2,2,25,17,2,3,33,7,23,359,79
Getafe_5570,43,19,11,4,5,5,1,39,20,1,2,21,13,30,306,68
CeltaVigo_5570,38,26,7,1,6,4,2,25,7,2,0,33,8,17,340,73
RCDEspanyol_5571,41,18,5,3,1,4,3,41,21,1,1,26,4,25,348,71
AtleticoMadrid_5572,57,13,12,3,7,4,1,40,17,2,2,27,5,19,515,83
Levante_5572,58,16,19,6,10,12,3,38,13,3,3,12,13,21,432,80
Eibar_5572,45,15,8,5,3,4,3,38,21,4,0,20,9,25,330,72
FCBarcelona_5573,72,9,19,12,4,14,1,14,6,3,3,31,14,11,642,91
DeportivoLaCoruna_5573,53,12,8,2,3,6,5,47,23,6,3,32,12,32,418,73
GranadaCF_5573,30,13,8,3,3,1,7,38,17,3,2,27,6,20,188,60
RayoVallecano_5573,57,15,20,8,6,8,4,29,15,3,6,30,13,21,534,83
AthleticBilbao_5574,54,17,12,4,6,8,5,46,17,3,2,27,6,30,373,73
Villarreal_5574,53,14,7,2,3,7,1,49,27,1,2,23,5,27,434,74
Elche_5574,59,13,16,2,11,10,2,31,13,3,3,24,4,26,480,81
RealMadrid_5576,63,10,24,13,7,7,0,14,6,2,4,10,20,17,609,91
Malaga_5576,50,13,11,3,3,6,2,41,24,3,5,27,8,25,374,71
Sevilla_5576,30,23,11,2,5,2,5,23,9,5,4,35,9,13,296,73
Almeria_5576,59,16,17,9,8,5,4,31,15,3,1,18,9,24,358,74
CeltaVigo_5576,50,16,17,10,5,3,1,39,16,3,2,23,20,30,436,79
Getafe_5577,56,9,12,2,6,11,2,25,9,3,4,23,11,24,396,80
RCDEspanyol_5577,44,14,5,1,2,7,2,45,25,2,2,34,7,26,384,67
RealSociedad_5577,47,12,9,4,3,5,4,54,31,3,2,16,8,27,367,72
Cordoba_5577,54,9,14,2,11,8,0,36,20,1,1,24,15,29,378,75
Valencia_5578,54,12,13,5,4,5,3,41,22,1,4,27,11,18,462,81
Levante_5582,51,14,13,3,5,8,1,31,16,4,5,14,8,27,394,76
FCBarcelona_5583,67,18,11,5,6,6,4,26,11,3,0,29,11,16,659,88
DeportivoLaCoruna_5583,55,16,9,2,3,5,2,56,24,8,4,31,3,35,459,78
RealMadrid_5583,70,11,12,6,6,4,2,12,9,1,0,23,11,7,628,91
AthleticBilbao_5583,63,12,27,8,13,6,2,36,19,1,6,32,5,29,562,86
RayoVallecano_5584,57,18,13,9,3,5,1,30,19,3,1,31,6,25,469,81
GranadaCF_5584,50,15,6,2,4,5,2,22,10,3,0,21,8,15,287,74
Villarreal_5584,57,14,28,7,12,12,1,37,20,4,9,32,8,16,461,80
Eibar_5584,35,10,11,3,6,1,2,44,25,4,2,32,3,21,319,64
Elche_5585,51,21,9,2,6,7,3,41,14,2,1,20,5,26,401,77
Cordoba_5589,51,13,22,2,15,9,2,39,22,4,5,24,11,20,379,77
RCDEspanyol_5590,36,21,7,2,3,5,7,24,7,3,1,35,4,12,277,78
AtleticoMadrid_5590,53,10,18,9,6,9,2,45,25,3,3,31,3,24,441,84
Getafe_5590,65,9,10,2,5,5,4,25,16,2,3,15,8,35,438,84
RealSociedad_5590,61,15,13,2,6,7,1,45,23,4,5,16,5,23,469,80
Malaga_5591,56,17,14,5,7,9,5,40,18,2,2,19,5,32,343,75
Almeria_5591,55,11,9,3,4,5,4,40,20,5,2,25,6,26,415,75
Sevilla_5591,41,15,12,7,3,5,0,29,16,3,2,31,12,18,326,73
CeltaVigo_5591,54,17,19,4,9,5,3,32,16,3,6,30,13,16,516,86
Valencia_5592,62,12,13,6,6,2,3,19,9,2,1,25,5,15,449,84
FCBarcelona_5593,73,11,21,12,6,5,None,12,6,3,2,28,21,13,762,91
AthleticBilbao_5593,59,16,11,3,6,7,2,47,24,7,2,21,1,24,477,79
Levante_5593,46,17,13,3,9,6,3,36,15,1,1,26,8,17,359,81
Eibar_5594,62,17,15,3,6,4,2,34,15,3,6,17,4,13,451,77
CeltaVigo_5594,65,6,14,2,10,3,2,32,24,2,2,34,21,22,583,81
RealMadrid_5594,57,9,18,4,12,10,1,22,15,0,2,26,6,20,542,88
Villarreal_5594,57,2,4,3,6,7,0,49,17,2,3,22,7,10,395,73
Elche_5594,32,1,3,7,2,3,1,31,14,5,1,22,8,22,504,83
RayoVallecano_5595,47,21,9,3,4,4,2,51,26,4,2,29,7,14,333,74
GranadaCF_5595,54,11,5,4,10,8,2,22,6,1,2,33,13,33,377,74
RealSociedad_5596,56,5,5,3,3,1,2,42,21,1,2,29,10,20,482,83
Cordoba_5597,25,11,5,1,4,5,1,13,2,1,0,26,7,16,244,67
AtleticoMadrid_5597,56,9,10,3,5,9,2,58,28,0,2,19,4,41,416,69
Sevilla_5597,52,10,12,7,7,8,4,17,9,2,6,28,14,13,380,82
DeportivoLaCoruna_5597,56,5,4,3,4,4,1,50,32,1,2,20,4,30,437,75
RCDEspanyol_5598,49,7,5,2,3,3,5,43,23,3,4,16,7,38,325,64
Getafe_5598,50,12,13,5,7,4,3,37,20,4,5,30,4,35,304,73
Valencia_5598,67,8,13,6,7,7,2,38,17,3,None,26,6,29,590,86
Malaga_5598,59,15,21,9,7,5,3,27,13,8,5,25,3,24,430,79
Almeria_5599,41,12,12,3,6,3,4,21,9,1,3,31,6,24,378,80
Eibar_5603,43,17,8,4,4,4,2,57,29,4,None,34,10,25,370,73
GranadaCF_5604,58,16,21,8,9,8,2,23,12,1,4,27,12,24,439,89
FCBarcelona_5604,65,9,15,8,5,10,1,19,7,1,2,26,8,18,551,85
RealMadrid_5604,61,13,25,10,12,10,4,39,22,2,4,17,8,18,450,83
AthleticBilbao_5604,51,14,11,5,4,3,4,72,36,1,2,25,6,24,449,69
Levante_5605,37,8,8,5,2,2,2,47,20,5,1,37,9,15,289,66
Villarreal_5605,33,15,12,5,5,8,1,21,11,2,2,20,7,12,291,73
Almeria_5605,45,15,10,4,5,7,3,22,11,3,1,15,14,21,246,67
CeltaVigo_5605,64,17,13,2,9,4,3,16,12,3,2,22,9,18,540,87
RayoVallecano_5606,65,14,15,5,8,8,2,45,22,3,2,30,9,28,477,81
Sevilla_5612,54,17,15,3,7,5,0,28,17,2,5,25,7,8,403,81
Valencia_5612,55,9,21,7,10,7,1,32,23,2,4,25,11,27,417,76
RealSociedad_5612,64,12,7,1,4,3,2,39,16,3,2,23,4,25,436,77
Cordoba_5612,41,5,14,2,7,5,None,22,13,8,5,29,6,24,369,79
Getafe_5612,53,11,13,3,6,6,0,38,16,1,4,25,6,40,361,74
RCDEspanyol_5612,45,17,15,3,9,2,2,22,12,3,3,41,10,19,400,80
Villarreal_5612,50,9,8,2,4,3,3,28,14,3,2,24,3,26,415,76
Elche_5612,51,13,10,3,6,1,2,34,16,2,1,26,5,18,408,76
DeportivoLaCoruna_5612,54,12,10,3,2,8,3,37,15,1,5,33,9,28,425,79
AtleticoMadrid_5612,23,23,10,3,4,6,5,26,17,4,3,39,8,16,202,62
Levante_5618,46,14,8,5,6,4,3,15,9,6,2,21,6,26,360,78
AthleticBilbao_5618,51,12,16,8,8,4,0,25,16,2,1,9,5,14,426,81
RayoVallecano_5618,68,12,13,3,9,9,1,21,13,4,2,22,2,32,479,82
Eibar_5618,40,13,12,6,4,4,1,30,14,5,2,33,9,25,378,71
GranadaCF_5618,51,9,2,0,2,4,None,30,17,1,0,8,4,31,488,85
FCBarcelona_5618,78,6,18,7,9,4,1,8,8,0,2,20,17,10,909,93
Malaga_5618,51,13,16,8,6,6,2,28,11,3,2,22,10,12,365,84
Almeria_5618,52,19,10,3,5,3,2,35,12,2,2,30,7,24,325,69
CeltaVigo_5618,50,11,10,7,2,2,2,17,6,1,1,20,9,26,447,80
RealMadrid_5618,54,12,18,11,5,8,2,14,8,3,2,26,7,13,448,88
