,BallPossession,ShotsonGoal,ShotsoffGoal,BlockedShots,FreeKicks,CornerKicks,Offsides,Throw-in,GoalkeeperSaves,Fouls
BayernMunich_5898,66,1,4,2,n,6,3,n,5,4
Hannover_5898,47,4,2,1,n,1,1,n,3,4
Darmstadt_5898,42,2,2,0,n,2,0,n,0,12
Ingolstadt_5898,52,0,3,3,n,1,1,n,1,4
B._5899,55,4,1,1,n,3,0,n,1,3
Hoffenheim_5899,32,3,1,1,n,4,1,n,1,5
BayerLeverkusen_5899,53,2,2,3,n,7,1,n,2,8
Schalke_5899,51,1,2,0,n,2,0,n,3,6
FCKoln_5901,45,0,2,0,n,0,2,n,2,7
Wolfsburg_5901,65,3,5,3,n,4,0,n,1,5
HamburgerSV_5902,39,2,1,0,n,2,0,n,4,9
FCAugsburg_5902,51,3,2,1,n,3,0,n,1,7
EintrachtFrankfurt_5902,49,1,4,2,n,2,0,n,3,6
Dortmund_5902,66,4,2,2,n,3,0,n,0,4
1.FSVMainz05_5902,27,2,1,0,n,0,0,n,3,4
SVWerderBremen_5902,41,1,2,2,n,3,1,n,0,4
VfBStuttgart_5902,39,1,2,1,n,1,0,n,2,8
B._5905,54,3,1,3,n,1,1,n,0,7
Hoffenheim_5905,58,1,2,3,n,1,1,n,5,3
Hannover_5905,51,3,4,2,n,4,1,n,1,6
Schalke_5905,58,3,5,3,n,5,0,n,4,5
BayerLeverkusen_5905,51,2,4,3,n,3,2,n,2,8
Ingolstadt_5905,44,4,2,2,n,0,2,n,1,9
BayernMunich_5905,56,2,4,2,n,4,3,n,2,7
Darmstadt_5906,38,2,3,2,n,0,2,n,1,8
HerthaBerlin_5906,37,1,0,0,n,1,1,n,2,5
Schalke_5911,50,1,2,3,n,2,2,n,2,7
VfBStuttgart_5912,52,4,2,1,n,4,0,n,3,8
Wolfsburg_5912,57,5,0,1,n,1,1,n,0,8
FCKoln_5912,40,3,1,3,n,1,0,n,1,3
FCAugsburg_5912,59,0,3,2,n,4,2,n,4,8
EintrachtFrankfurt_5912,35,0,0,0,n,0,1,n,2,8
SVWerderBremen_5912,23,1,1,0,n,1,3,n,4,2
HamburgerSV_5913,54,2,2,0,n,2,1,n,1,7
1.FSVMainz05_5913,36,0,1,1,n,1,2,n,1,8
B._5918,56,4,3,3,n,4,2,n,2,5
Darmstadt_5919,34,0,5,2,n,1,1,n,1,7
1.FSVMainz05_5919,51,1,0,0,n,3,3,n,2,8
Ingolstadt_5919,41,1,1,0,n,1,0,n,0,11
Hoffenheim_5919,46,6,3,0,n,1,1,n,1,9
BayernMunich_5919,75,2,1,0,n,1,2,n,0,7
Hannover_5919,42,1,0,1,n,1,3,n,1,8
BayerLeverkusen_5920,49,5,1,0,n,3,1,n,2,8
Dortmund_5920,75,2,2,1,n,1,2,n,2,2
Wolfsburg_5932,52,1,1,2,n,1,0,n,1,7
Schalke_5933,55,1,4,0,n,3,3,n,0,10
HamburgerSV_5933,44,0,2,2,n,2,0,n,3,6
VfBStuttgart_5933,58,3,4,0,n,1,1,n,1,8
EintrachtFrankfurt_5933,39,0,0,0,n,0,0,n,4,8
FCAugsburg_5933,52,3,1,1,n,0,0,n,1,6
SVWerderBremen_5933,35,0,1,0,n,0,3,n,4,5
HerthaBerlin_5934,48,1,2,1,n,4,1,n,1,6
FCKoln_5934,43,0,5,2,n,6,3,n,1,6
Hannover_5939,36,2,3,1,n,3,0,n,1,10
BayernMunich_5940,75,1,3,1,n,3,4,n,1,9
FCAugsburg_5940,46,0,0,0,n,0,1,n,2,11
B._5940,50,1,2,0,n,1,1,n,1,5
Darmstadt_5940,34,3,1,0,n,0,0,n,1,11
Hoffenheim_5940,48,3,0,0,n,2,1,n,2,9
1.FSVMainz05_5940,47,2,4,0,n,5,0,n,2,3
Dortmund_5941,46,1,2,2,n,3,0,n,0,7
BayerLeverkusen_5941,57,4,1,1,n,5,3,n,2,4
B._5946,55,2,1,0,n,1,2,n,2,4
Wolfsburg_5947,57,1,1,2,n,1,2,n,4,9
HerthaBerlin_5947,55,2,3,0,n,3,2,n,3,8
VfBStuttgart_5947,42,3,1,2,n,4,1,n,1,2
Ingolstadt_5947,55,1,1,1,n,1,0,n,1,11
EintrachtFrankfurt_5947,36,2,0,1,n,1,1,n,3,8
Schalke_5947,33,1,1,1,n,1,2,n,1,3
HamburgerSV_5948,37,1,3,0,n,0,2,n,0,10
FCKoln_5948,48,1,2,2,n,5,1,n,2,2
SVWerderBremen_5953,50,2,3,0,n,3,0,n,3,6
FCAugsburg_5954,33,1,2,0,n,0,0,n,2,13
Dortmund_5954,58,6,2,3,n,4,5,n,0,4
Hannover_5954,56,1,2,0,n,3,0,n,0,8
BayernMunich_5954,64,3,0,0,n,2,1,n,0,10
Darmstadt_5954,35,2,3,2,n,2,0,n,3,9
BayerLeverkusen_5954,47,0,2,3,n,4,1,n,4,10
Hoffenheim_5955,38,2,1,2,n,0,0,n,2,7
1.FSVMainz05_5955,48,1,1,0,n,0,2,n,2,10
FCKoln_5960,47,0,4,0,n,4,0,n,0,6
Ingolstadt_5961,47,3,2,1,n,1,0,n,0,8
Schalke_5961,56,4,1,0,n,1,0,n,1,6
Wolfsburg_5961,42,2,1,1,n,4,0,n,0,8
EintrachtFrankfurt_5961,58,1,2,1,n,4,0,n,2,8
B._5961,49,1,2,0,n,5,1,n,1,8
HamburgerSV_5961,46,2,0,1,n,3,0,n,1,11
HerthaBerlin_5961,45,1,1,0,n,2,0,n,3,8
VfBStuttgart_5963,53,3,4,0,n,2,1,n,0,7
1.FSVMainz05_5968,50,4,4,2,n,7,2,n,0,10
FCAugsburg_5968,36,1,1,0,n,0,2,n,2,7
BayernMunich_5968,58,4,2,0,n,1,4,n,3,6
Darmstadt_5968,30,1,1,0,n,0,0,n,1,7
Hoffenheim_5968,46,3,4,2,n,1,0,n,2,11
Wolfsburg_5968,50,1,1,0,n,2,3,n,0,5
SVWerderBremen_5968,51,1,6,2,n,5,0,n,2,11
Dortmund_5968,74,1,3,2,n,3,3,n,2,4
BayerLeverkusen_5968,40,3,1,2,n,1,1,n,2,2
VfBStuttgart_5975,44,1,2,1,n,2,2,n,2,2
EintrachtFrankfurt_5975,43,2,0,1,n,2,1,n,0,6
Schalke_5975,51,4,2,0,n,2,2,n,0,7
HamburgerSV_5975,54,3,1,2,n,1,0,n,2,10
FCKoln_5975,23,3,1,0,n,0,2,n,2,3
B._5975,68,2,3,3,n,1,1,n,0,7
Hannover_5975,37,1,6,1,n,2,1,n,3,8
Ingolstadt_5975,54,2,6,1,n,2,1,n,0,6
HerthaBerlin_5975,61,2,3,1,n,2,0,n,3,7
Nurnberg_5980,33,0,1,0,n,0,1,n,1,9
EintrachtFrankfurt_5984,69,4,5,1,n,4,1,n,0,6
ASRoma_5709,64,2,6,2,10,1,1,n,3,4
Bologna_5709,41,3,1,1,9,1,2,n,3,3
Udinese_5710,36,0,1,0,8,1,0,n,3,9
Napoli_5710,46,2,1,2,5,0,2,n,4,15
Carpi_5710,40,1,3,2,6,2,0,n,1,8
Genoa_5710,56,3,4,2,5,6,2,n,0,7
Atalanta_5710,35,0,2,2,11,1,0,n,3,6
Torino_5710,59,3,4,5,4,8,1,n,1,6
ACMilan_5710,50,0,1,2,11,3,1,n,2,8
Chievo_5710,46,0,4,0,6,1,1,n,4,4
Sassuolo_5716,52,0,4,1,10,2,0,n,1,7
Empoli_5716,45,2,5,1,7,4,2,n,1,9
Juventus_5717,32,0,1,0,8,1,0,n,1,9
Palermo_5717,39,1,0,3,10,0,0,n,3,8
Fiorentina_5717,68,3,1,1,8,1,0,n,1,6
Sampdoria_5717,47,0,3,1,6,0,3,n,1,3
Verona_5717,36,0,4,1,10,2,1,n,1,7
Lazio_5717,55,1,4,2,3,4,1,n,1,8
Inter_5717,70,3,0,1,6,2,1,n,3,7
Frosinone_5717,42,2,1,2,6,0,1,n,5,7
ASRoma_5730,42,2,3,3,11,6,0,n,1,7
Genoa_5730,47,1,1,1,11,1,3,n,1,11
Chievo_5730,31,1,2,0,9,3,1,n,2,9
Torino_5731,37,1,0,0,10,1,2,n,1,10
Atalanta_5731,46,3,3,1,11,0,2,n,4,11
Carpi_5731,36,1,2,1,9,2,3,n,2,12
Napoli_5731,50,2,5,3,6,4,3,n,0,5
Udinese_5731,41,1,0,0,9,2,1,n,1,7
ACMilan_5731,36,2,4,2,12,0,0,n,2,12
Bologna_5732,46,1,2,3,6,3,0,n,1,9
Empoli_5737,55,0,0,1,17,1,0,n,1,9
Palermo_5737,44,1,1,2,9,2,1,n,4,4
Inter_5738,52,3,3,1,7,3,0,n,2,6
Sampdoria_5738,43,0,0,1,2,3,0,n,3,4
Juventus_5738,49,2,5,1,10,0,1,n,0,10
Frosinone_5738,61,1,5,1,10,4,0,n,0,5
Verona_5738,48,0,1,1,8,1,0,n,0,10
Sassuolo_5738,36,3,2,3,7,3,1,n,2,6
Fiorentina_5738,67,2,2,1,14,0,2,n,1,8
Lazio_5738,37,0,2,0,6,0,1,n,3,5
ACMilan_5740,55,3,1,1,11,1,0,n,0,9
ASRoma_5741,67,3,3,0,7,10,2,n,1,7
Sassuolo_5741,49,2,2,0,11,2,0,n,1,5
Genoa_5741,48,3,4,0,9,3,1,n,1,6
Frosinone_5741,40,0,2,3,8,3,0,n,0,6
Verona_5741,38,0,1,0,6,1,2,n,2,4
Bologna_5741,30,1,0,0,8,0,3,n,1,8
Torino_5741,45,0,2,1,6,0,1,n,1,5
Napoli_5741,69,1,2,2,10,3,0,n,0,5
Atalanta_5742,54,1,6,3,2,2,1,n,0,12
Carpi_5744,37,2,0,0,6,2,1,n,4,8
Juventus_5744,47,1,1,0,6,1,3,n,1,7
ACMilan_5745,56,0,2,1,13,2,0,n,1,16
Lazio_5745,62,0,4,1,9,3,1,n,0,6
Palermo_5745,42,0,3,0,9,1,0,n,0,10
Chievo_5745,45,2,3,3,9,2,1,n,1,11
Udinese_5745,52,0,2,2,7,2,2,n,1,7
Fiorentina_5745,54,4,2,1,12,1,1,n,1,8
Empoli_5746,54,1,2,2,15,1,1,n,1,7
Sampdoria_5746,50,1,2,1,6,1,0,n,1,7
Torino_5751,59,1,3,0,4,1,2,n,1,8
Verona_5751,49,2,2,0,13,3,2,n,2,9
Sassuolo_5752,44,0,0,0,8,1,0,n,0,13
Genoa_5752,64,4,2,3,7,5,1,n,1,7
Inter_5752,63,2,4,1,5,6,0,n,5,5
ASRoma_5752,55,5,1,1,8,2,3,n,1,6
Frosinone_5752,31,2,1,0,6,1,2,n,4,9
Bologna_5752,33,1,0,0,7,0,1,n,3,5
Atalanta_5752,37,1,1,1,8,3,1,n,3,8
Napoli_5752,52,1,1,2,5,1,4,n,0,2
Empoli_5765,46,2,3,1,10,1,2,n,3,5
ACMilan_5765,56,1,3,0,15,1,1,n,0,4
Palermo_5766,41,2,1,2,3,2,0,n,2,6
Udinese_5766,52,2,2,2,6,7,2,n,0,6
Lazio_5766,52,1,4,0,7,4,1,n,1,8
Fiorentina_5766,53,1,2,3,10,0,1,n,2,8
Chievo_5766,48,1,2,3,7,2,1,n,2,9
Sampdoria_5766,59,2,5,1,5,3,1,n,2,9
Carpi_5766,47,1,2,2,6,5,0,n,1,4
Juventus_5766,45,1,2,1,8,3,0,n,1,7
Genoa_5772,50,1,5,2,4,3,0,n,2,12
Bologna_5772,45,1,2,0,9,2,2,n,0,3
Inter_5772,55,0,3,2,7,3,2,n,1,4
Verona_5773,54,0,2,1,9,3,1,n,1,7
Frosinone_5773,41,0,2,4,8,1,0,n,1,9
Atalanta_5773,33,0,2,0,5,2,0,n,5,6
Sassuolo_5773,51,1,0,1,14,2,0,n,0,9
Torino_5773,47,2,1,0,9,3,1,n,0,12
ASRoma_5773,31,3,1,0,5,0,0,n,1,6
Napoli_5773,66,1,5,3,11,4,1,n,0,5
Inter_5775,66,1,2,1,5,1,1,n,0,8
Fiorentina_5776,62,1,4,2,13,0,4,n,1,4
Genoa_5776,52,2,2,1,4,1,0,n,0,12
Juventus_5776,57,2,1,2,6,5,5,n,1,13
Palermo_5776,25,0,3,1,8,0,1,n,4,1
Carpi_5776,50,1,3,1,13,3,1,n,1,12
Lazio_5776,53,2,2,1,8,4,2,n,1,10
Udinese_5776,36,0,1,1,6,2,2,n,2,4
Chievo_5776,40,2,1,0,9,2,3,n,1,7
Empoli_5777,48,3,2,5,14,2,1,n,1,7
Torino_5779,43,0,3,0,8,0,0,n,1,6
ASRoma_5779,57,2,4,2,2,4,0,n,1,5
Frosinone_5780,30,0,1,0,5,0,1,n,4,4
Sassuolo_5780,57,1,1,0,8,0,2,n,1,6
Napoli_5780,56,2,2,1,9,4,2,n,0,9
Verona_5780,60,3,3,2,15,2,1,n,2,7
Atalanta_5780,48,1,2,2,12,4,0,n,2,6
ACMilan_5780,38,1,2,1,10,1,1,n,1,5
Sampdoria_5781,50,2,1,2,8,1,0,n,0,5
Empoli_5781,50,4,3,1,14,2,1,n,1,7
Bologna_5786,46,2,1,0,8,0,2,n,2,2
Atalanta_5786,55,0,3,0,9,1,0,n,1,9
Inter_5787,58,2,1,1,11,1,1,n,1,4
Carpi_5787,36,2,0,2,7,5,3,n,0,8
Chievo_5787,46,1,5,2,7,3,2,n,0,9
Genoa_5787,58,2,1,2,11,1,0,n,1,10
Juventus_5787,54,2,2,0,3,2,2,n,1,9
Lazio_5787,46,1,2,0,9,1,3,n,0,7
Udinese_5787,38,1,2,0,9,1,4,n,1,5
Fiorentina_5787,55,3,6,0,12,5,1,n,1,6
ASRoma_5800,50,1,3,1,14,2,0,n,0,10
ACMilan_5800,37,1,2,0,12,0,0,n,2,6
Napoli_5801,74,3,4,1,8,2,2,n,0,3
Sampdoria_5801,63,0,3,2,11,0,0,n,1,7
Palermo_5801,36,3,1,2,6,1,0,n,2,9
Sassuolo_5801,50,2,1,2,9,2,3,n,0,12
Empoli_5801,39,4,3,2,14,1,2,n,1,9
Chievo_5801,50,3,3,2,8,5,1,n,0,10
Torino_5801,42,3,1,3,8,2,2,n,1,12
Frosinone_5801,34,3,3,1,7,3,2,n,3,8
Bologna_5807,37,0,1,0,6,2,1,n,3,3
Sampdoria_5807,48,1,0,3,12,1,0,n,2,8
Carpi_5808,51,1,3,1,6,3,1,n,1,9
Verona_5808,49,5,1,1,16,2,1,n,2,11
Udinese_5808,59,2,2,0,13,4,3,n,4,5
Atalanta_5808,42,1,1,0,10,2,1,n,2,11
Lazio_5808,52,3,2,3,9,2,2,n,0,8
Juventus_5808,67,0,6,3,5,5,3,n,0,6
Fiorentina_5809,50,3,2,4,8,2,1,n,0,7
Inter_5809,40,0,3,0,6,1,1,n,0,2
Juventus_5813,37,1,2,1,7,1,0,n,0,6
ASRoma_5814,64,0,0,0,8,1,0,n,2,6
Genoa_5814,32,0,0,0,7,1,0,n,3,5
Napoli_5815,72,3,1,1,10,4,2,n,1,5
Empoli_5815,45,3,2,2,11,0,1,n,4,5
Chievo_5815,46,1,3,0,8,1,0,n,1,12
Udinese_5815,38,0,3,0,8,1,3,n,2,7
Palermo_5815,52,3,1,1,9,2,3,n,1,8
Sassuolo_5815,42,9,1,1,12,3,0,n,0,8
ACMilan_5815,58,3,1,5,6,5,5,n,3,7
Bologna_5821,30,0,2,1,5,2,4,n,3,9
Frosinone_5821,45,3,3,2,7,2,2,n,1,10
Inter_5821,45,3,3,0,7,0,1,n,4,6
Carpi_5822,33,1,4,1,3,1,2,n,1,8
Atalanta_5822,51,2,3,0,10,1,0,n,0,8
Verona_5822,47,1,3,2,7,7,0,n,1,3
ASRoma_5822,39,0,3,0,8,1,1,n,0,6
Fiorentina_5822,60,1,2,1,6,1,0,n,1,10
Sampdoria_5823,41,1,2,1,13,0,0,n,1,8
Empoli_5828,54,3,4,4,4,6,1,n,0,6
Juventus_5829,72,5,2,2,4,2,3,n,0,6
Sassuolo_5829,57,2,3,2,7,6,2,n,0,6
Chievo_5829,30,0,0,0,10,0,6,n,3,6
Napoli_5829,57,1,5,1,7,2,2,n,3,6
Genoa_5829,40,2,2,2,9,4,1,n,0,4
Udinese_5829,62,4,1,1,7,6,1,n,1,9
Palermo_5829,35,2,3,0,7,1,2,n,3,9
ACMilan_5829,76,4,2,4,7,9,2,n,1,4
Lazio_5829,37,1,2,1,7,2,0,n,1,9
Sampdoria_5845,40,3,2,1,9,4,0,n,1,10
Atalanta_5846,56,1,4,2,6,2,0,n,1,10
Frosinone_5846,36,2,1,0,12,1,0,n,0,9
Fiorentina_5846,64,3,5,0,10,2,0,n,0,7
Carpi_5846,38,0,1,1,7,4,2,n,0,3
Verona_5846,50,1,1,1,9,2,0,n,2,6
ASRoma_5846,40,3,2,2,9,1,2,n,2,3
Bologna_5846,39,0,0,1,10,0,0,n,4,5
Inter_5846,54,1,4,3,7,3,1,n,2,6
Torino_5846,39,3,2,1,4,3,0,n,4,8
Udinese_5849,51,1,1,0,5,1,1,n,3,4
Lazio_5849,37,3,1,0,9,2,2,n,1,14
ACMilan_5849,64,5,2,1,10,3,0,n,3,8
Sassuolo_5850,44,3,1,3,10,3,0,n,1,11
Palermo_5850,44,1,2,1,7,1,1,n,4,12
Empoli_5850,51,2,3,0,10,1,0,n,3,10
Napoli_5850,77,4,3,5,8,5,0,n,1,6
Chievo_5850,44,0,2,1,9,1,1,n,1,12
Genoa_5850,44,0,2,2,5,3,2,n,0,8
Juventus_5850,54,3,1,1,6,7,1,n,0,5
Inter_5856,54,2,2,2,11,1,1,n,2,12
Frosinone_5856,41,2,2,5,6,4,0,n,2,5
Sassuolo_5856,31,3,2,1,6,2,1,n,3,8
Palermo_5857,39,1,2,2,9,1,0,n,5,8
Juventus_5857,54,6,2,0,8,3,2,n,1,7
Empoli_5857,65,1,2,1,13,4,1,n,2,8
Sampdoria_5857,59,3,1,1,11,3,3,n,1,7
Lazio_5857,62,0,2,1,9,3,1,n,0,6
Verona_5857,27,1,0,2,8,1,0,n,0,9
Fiorentina_5857,70,0,2,2,11,5,1,n,0,9
Torino_5860,37,2,0,3,2,4,3,n,1,5
Atalanta_5863,48,2,4,0,11,0,1,n,1,7
ACMilan_5863,37,3,3,1,6,2,1,n,2,9
Torino_5864,34,0,3,1,8,2,0,n,0,13
Genoa_5864,64,1,4,0,9,2,3,n,2,8
Bologna_5864,46,2,2,3,5,3,1,n,0,11
Napoli_5864,53,4,5,2,11,1,1,n,1,10
Udinese_5864,54,0,5,0,4,2,1,n,1,4
Chievo_5864,42,3,0,1,10,0,2,n,3,5
Carpi_5864,24,3,0,5,5,2,1,n,2,9
ASRoma_5864,45,1,1,0,6,0,1,n,3,6
Palermo_5870,51,1,2,0,11,0,2,n,0,6
Sassuolo_5870,49,1,3,2,13,2,1,n,2,8
Frosinone_5870,31,2,2,2,6,4,1,n,2,5
Juventus_5871,66,5,7,0,8,1,1,n,1,1
Lazio_5871,56,1,2,2,9,2,1,n,0,9
Verona_5871,44,1,1,0,7,1,0,n,3,9
Empoli_5871,38,1,0,0,8,0,0,n,1,7
Fiorentina_5871,58,1,2,0,9,1,0,n,1,8
Sampdoria_5871,51,0,2,0,8,1,1,n,1,8
Inter_5871,55,2,2,3,8,4,0,n,0,12
ASRoma_5873,64,1,2,4,4,5,1,n,2,6
Bologna_5874,52,1,4,3,8,2,0,n,3,9
Atalanta_5874,53,2,5,2,9,2,3,n,1,9
Torino_5874,49,3,3,1,4,3,0,n,2,9
ACMilan_5874,69,6,1,3,8,4,2,n,0,7
Napoli_5874,59,4,1,0,7,2,3,n,0,5
Genoa_5874,40,1,2,1,9,0,0,n,0,12
Chievo_5874,29,0,0,1,8,1,2,n,4,11
Carpi_5874,30,1,4,0,5,2,6,n,2,10
Udinese_5874,29,2,1,0,6,1,3,n,1,12
Fiorentina_5877,64,1,4,3,7,4,2,n,2,2
Lazio_5877,47,1,1,2,7,6,0,n,0,7
Inter_5878,76,2,4,2,11,5,0,n,0,5
Chievo_5878,55,1,3,0,9,0,1,n,2,8
Palermo_5878,40,1,1,1,12,3,0,n,1,14
Carpi_5878,23,0,1,0,4,0,0,n,2,6
Juventus_5878,67,4,2,1,10,0,2,n,0,11
Udinese_5878,41,3,1,1,10,0,2,n,1,7
Empoli_5878,57,3,2,1,9,2,1,n,2,4
Sampdoria_5878,33,1,1,0,4,1,2,n,1,5
Verona_5882,34,2,3,0,9,2,2,n,2,5
ASRoma_5883,75,1,4,2,8,1,1,n,0,4
Frosinone_5884,30,1,7,0,7,0,3,n,2,10
Sassuolo_5884,57,2,3,1,15,4,1,n,2,7
Napoli_5884,55,0,1,1,5,2,1,n,2,7
Genoa_5885,49,0,0,2,11,2,2,n,1,7
Bologna_5885,43,1,1,2,9,4,0,n,1,4
Atalanta_5885,43,1,4,0,6,3,1,n,1,7
Torino_5885,57,2,5,0,5,0,1,n,1,12
Inter_5885,36,1,2,1,8,3,3,n,4,7
Juventus_5890,57,0,2,3,8,6,2,n,1,7
Chievo_5891,57,0,1,1,6,0,1,n,3,12
Sampdoria_5891,56,1,4,5,6,4,1,n,0,6
Carpi_5892,45,0,2,1,13,2,1,n,1,10
Empoli_5892,57,3,3,1,9,4,0,n,2,7
Udinese_5892,34,1,2,0,7,1,0,n,2,6
Fiorentina_5892,51,2,1,2,7,1,2,n,1,4
Lazio_5892,61,1,4,0,5,3,0,n,0,6
Palermo_5892,35,1,0,1,11,1,1,n,0,5
ACMilan_5893,31,1,1,2,4,1,1,n,1,6
ASRoma_5898,54,3,2,1,4,2,2,n,1,7
Torino_5898,39,2,1,2,3,2,0,n,1,7
Bologna_5899,53,2,5,1,10,3,0,n,2,7
Verona_5899,39,1,2,1,9,4,1,n,1,6
Frosinone_5899,40,0,4,2,4,5,0,n,1,8
Genoa_5899,48,1,3,3,9,3,2,n,1,5
Atalanta_5899,66,2,5,1,13,1,1,n,1,13
Inter_5899,50,0,1,1,11,1,0,n,4,5
Sassuolo_5900,41,2,1,0,13,2,1,n,0,11
Napoli_5900,49,2,0,0,5,1,2,n,0,5
Fiorentina_5904,49,1,4,0,13,1,2,n,0,6
Sampdoria_5905,63,7,2,1,6,2,4,n,2,6
Chievo_5905,26,2,1,0,5,0,1,n,5,6
Lazio_5906,60,1,2,0,8,1,0,n,1,9
ACMilan_5906,51,4,3,4,11,5,2,n,1,7
Empoli_5906,45,0,0,0,10,0,0,n,3,9
Udinese_5906,63,2,2,0,11,3,0,n,0,0
Carpi_5906,34,2,2,2,8,4,0,n,2,8
Juventus_5906,68,3,2,0,7,3,1,n,2,6
Palermo_5906,36,3,1,1,9,2,2,n,1,3
Sassuolo_5911,45,0,3,0,5,1,0,n,2,9
Sampdoria_5912,37,3,2,2,6,1,3,n,3,8
Bologna_5912,36,0,1,1,7,1,0,n,1,6
ACMilan_5913,60,0,2,2,11,2,0,n,2,7
ASRoma_5913,64,4,1,4,6,5,1,n,1,8
Torino_5913,44,3,1,0,7,1,1,n,0,12
Verona_5913,38,0,1,0,8,0,2,n,0,5
Frosinone_5913,57,1,4,3,8,4,1,n,0,3
Napoli_5913,76,2,2,2,4,6,5,n,1,2
Atalanta_5913,45,1,3,1,5,3,1,n,0,12
Palermo_5919,38,1,2,5,12,3,3,n,2,9
Inter_5919,43,1,1,2,5,0,0,n,1,5
Bologna_5920,56,0,2,1,7,5,2,n,3,6
Carpi_5920,42,2,2,3,10,3,2,n,1,6
Juventus_5920,59,4,2,2,12,2,1,n,2,8
Udinese_5920,43,3,2,0,9,2,2,n,0,9
Chievo_5920,37,5,2,3,9,3,3,n,2,9
Fiorentina_5920,71,2,7,3,15,2,1,n,2,5
Genoa_5920,28,1,2,1,9,0,0,n,4,5
Lazio_5920,51,2,1,3,3,3,3,n,0,10
Sassuolo_5933,66,5,1,0,5,1,1,n,0,10
Empoli_5933,54,1,3,1,16,3,0,n,3,7
Napoli_5934,65,1,4,0,11,3,1,n,2,8
ASRoma_5934,63,2,6,1,10,3,0,n,0,7
Frosinone_5934,45,0,5,0,10,1,0,n,0,10
Sampdoria_5934,41,2,2,1,4,2,2,n,0,7
Palermo_5934,50,2,5,1,11,1,1,n,1,7
ACMilan_5934,45,1,3,2,8,3,0,n,0,7
Torino_5934,32,0,0,1,7,1,1,n,0,7
Verona_5935,45,1,2,0,8,6,1,n,0,3
Inter_5940,62,0,4,2,13,2,2,n,1,9
Genoa_5940,44,2,0,3,7,1,1,n,1,11
Carpi_5940,36,1,2,0,9,2,0,n,0,4
Juventus_5940,55,3,1,1,6,1,1,n,2,11
Fiorentina_5941,60,2,2,3,11,3,2,n,0,10
Atalanta_5941,53,1,3,1,7,2,0,n,0,10
Udinese_5941,45,0,4,2,4,3,2,n,2,7
Verona_5941,38,0,3,0,3,2,0,n,3,10
Lazio_5941,75,6,1,1,10,3,0,n,0,6
Bologna_5942,34,1,0,2,10,3,1,n,3,2
Torino_5947,44,2,2,0,9,2,1,n,0,6
Genoa_5947,54,1,2,5,9,4,3,n,3,12
Napoli_5947,67,2,1,2,10,2,2,n,1,4
ASRoma_5948,65,3,3,0,5,3,1,n,0,4
Frosinone_5948,47,1,2,5,11,2,1,n,1,9
Chievo_5948,57,1,0,1,7,1,1,n,2,5
Palermo_5948,31,3,1,1,5,1,0,n,1,9
Sassuolo_5948,43,0,1,0,6,2,0,n,1,7
Empoli_5948,50,1,0,2,7,1,0,n,1,4
ACMilan_5948,63,1,3,4,9,5,0,n,2,8
Bologna_5950,38,0,0,2,6,1,0,n,6,9
Sampdoria_5951,36,1,0,0,4,2,0,n,2,8
Fiorentina_5951,72,2,1,2,10,1,0,n,0,7
Atalanta_5951,53,2,2,0,12,2,2,n,0,12
Lazio_5951,55,1,3,2,2,1,0,n,5,7
Inter_5951,65,3,3,2,7,4,0,n,2,5
Verona_5951,38,3,5,0,8,2,2,n,4,9
Frosinone_5951,34,2,2,1,9,1,1,n,2,9
Torino_5951,51,3,3,1,6,1,0,n,3,8
Carpi_5952,20,0,0,0,13,0,0,n,1,6
Udinese_5954,31,1,3,1,4,3,1,n,3,6
Palermo_5955,52,0,1,2,14,0,1,n,0,12
Sassuolo_5955,58,1,2,1,9,2,1,n,0,3
Lazio_5955,56,3,3,3,4,5,0,n,2,3
Genoa_5955,61,2,1,0,5,1,2,n,0,14
Chievo_5955,51,0,3,1,10,3,2,n,2,7
Juventus_5955,48,1,0,1,6,2,3,n,2,5
Napoli_5956,47,2,1,0,4,0,3,n,1,7
ACMilan_5956,63,3,2,0,8,1,6,n,5,5
Empoli_5956,57,1,1,1,14,1,1,n,1,6
Torino_5961,58,3,2,4,7,3,3,n,1,5
Fiorentina_5961,65,2,4,3,7,2,0,n,1,6
Carpi_5962,25,1,2,0,6,2,0,n,1,10
Verona_5962,42,1,5,3,10,4,0,n,0,10
Sampdoria_5962,62,3,1,3,12,4,1,n,2,12
Bologna_5962,43,4,3,0,6,0,2,n,1,7
Frosinone_5962,31,2,2,1,12,2,2,n,5,12
Inter_5962,56,1,1,3,13,1,0,n,2,6
ASRoma_5963,59,4,5,1,3,3,4,n,1,6
Atalanta_5963,47,0,1,0,5,1,2,n,4,5
Empoli_5968,56,2,3,1,6,4,0,n,3,6
ACMilan_5968,60,2,1,2,5,1,0,n,1,9
Chievo_5969,35,3,0,0,12,2,0,n,3,5
Genoa_5969,47,5,2,3,7,1,0,n,1,11
Sassuolo_5969,63,2,4,4,11,2,0,n,2,10
Palermo_5969,31,0,1,1,9,1,1,n,2,11
Lazio_5969,53,4,3,4,10,4,1,n,3,7
Udinese_5969,27,2,1,0,4,0,0,n,1,12
Juventus_5969,57,0,3,1,7,1,2,n,1,10
Napoli_5969,71,6,4,2,9,2,1,n,1,3
Sampdoria_5975,39,1,1,2,11,0,0,n,3,3
Inter_5975,61,5,2,1,6,5,4,n,0,5
Frosinone_5975,21,1,0,1,7,0,0,n,5,5
